Id,SalePrice
2735,127325.1906564868
2736,131491.07837010993
2737,121478.09468116362
2738,137692.8676155404
2739,160869.58430336337
2740,132098.51530668687
2741,138049.02079272325
2742,142510.1349501138
2743,142746.90049633474
2744,154160.12002347974
2745,142426.68721202607
2746,138078.01413319664
2747,147750.72587143764
2748,128605.91221724555
2749,128473.34652838398
2750,137906.84540784574
2751,135749.12469505565
2752,225606.78611780977
2753,154181.76160910318
2754,259336.2667868393
2755,121342.60173929698
2756,98977.17022647268
2757,66368.1001254867
2758,81512.21452524049
2759,161547.50774391598
2760,127785.27409920993
2761,142084.0172267537
2762,140793.22689994585
2763,189948.17961556168
2764,162912.46863431012
2765,282704.98406901286
2766,135207.36776077715
2767,81881.29094772533
2768,130289.10696397701
2769,129560.36464933831
2770,165036.79559730898
2771,119840.16535640068
2772,118207.09742776565
2773,150035.6589590415
2774,139001.3161373147
2775,127556.03983960222
2776,139480.38268265012
2777,147317.94743639178
2778,136511.83749332448
2779,115750.58001091465
2780,105032.37793018704
2781,97359.30377130905
2782,86053.83310077469
2783,103905.89082914141
2784,126062.80267535664
2785,122921.19862754692
2786,77898.58863747936
2787,127610.0305738819
2788,73472.59315699179
2789,199422.3902932749
2790,89771.93552150499
2791,116809.09762002385
2792,65845.14965792128
2793,169501.94443044584
2794,103684.44421254261
2795,110571.61987856352
2796,95782.87849826539
2797,223616.06673148662
2798,118778.2976772103
2799,107581.2911232075
2800,61497.445487990786
2801,114054.06139803064
2802,141626.1458847506
2803,155047.15807262194
2804,140872.23507059037
2805,104600.0166199074
2806,75317.90605195056
2807,176144.85290474407
2808,146891.9941879927
2809,133334.37479144076
2810,135603.11683560314
2811,162340.70743839836
2812,146043.66111776285
2813,153305.07271303228
2814,157741.22542475912
2815,119067.56693161096
2816,224868.41346060127
2817,154117.5265149693
2818,128752.0598164136
2819,152134.3605266157
2820,133129.52116639397
2821,116868.0988078276
2822,195483.97986909735
2823,258266.5119869774
2824,184615.6319477346
2825,176764.3550745763
2826,131675.16504335863
2827,140439.84805204172
2828,216055.60287469364
2829,184231.62493057435
2830,225207.3876136925
2831,188602.9576395852
2832,234772.8313629347
2833,278101.1385650415
2834,200284.70289172887
2835,204937.3923591566
2836,194196.60428454247
2837,168223.52421421983
2838,149332.36749154207
2839,180196.34602025695
2840,204802.9809813061
2841,203237.20124822916
2842,214233.65614769142
2843,144826.20628383855
2844,148693.24773854855
2845,123059.22845797084
2846,204903.22591026637
2847,198775.93870230147
2848,230016.45584055755
2849,202501.76793265573
2850,289317.6124261766
2851,236098.64215231375
2852,245102.79216059408
2853,232064.0920794825
2854,136669.0398371071
2855,206983.34301378985
2856,199309.1172821302
2857,192918.59585577805
2858,213939.34907098746
2859,129823.08721267924
2860,122449.96129953179
2861,130840.47986341227
2862,195087.01583717624
2863,132834.79959100744
2864,246207.0716519964
2865,137401.01059550224
2866,156056.05381500648
2867,91570.62933289996
2868,94487.93605299646
2869,116177.2432001773
2870,133008.90470819097
2871,99709.48280150983
2872,51458.7848784673
2873,102662.70859544867
2874,133031.43142418773
2875,124227.17775351269
2876,167857.28204102465
2877,124852.36069396202
2878,164580.16467741577
2879,141096.26583603735
2880,101783.98663677639
2881,151793.83916490653
2882,150348.82342802986
2883,177294.5564116273
2884,191798.27189526556
2885,173305.17380976322
2886,214167.4447153652
2887,112778.14463642647
2888,128038.48158999279
2889,54888.8160831835
2890,79110.086539024
2891,136285.1284993353
2892,79437.27783453449
2893,104266.02445048068
2894,65555.24890818185
2895,294840.0095578248
2896,272486.2260230603
2897,195667.95611572103
2898,147687.26565357766
2899,221347.29113045798
2900,153240.17841019694
2901,213981.4982869071
2902,190848.2533411218
2903,338240.9192680095
2904,372125.67066657817
2905,94272.20977439439
2906,207150.36409084685
2907,107043.48400479814
2908,135947.20965375096
2909,143323.1419195131
2910,85413.62652404448
2911,84229.89227899317
2912,140227.2783847377
2913,91569.10725125385
2914,74851.8691306154
2915,79760.27585578579
2916,89527.10249118769
2917,180610.862620203
2918,121118.10199832759
2919,241564.248859973
